#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
    4545  -11.442    4.672    6.069   -0.748   -3.168
    4546  -11.327    3.894    6.534    0.249   -4.239
    4547   -7.926    4.812    2.089   -0.851   -2.930
    4548   -4.269    4.598    1.344   -0.800   -1.301
    4549   -4.674    6.590    2.868   -2.441   -5.366
    4550   -0.992    8.972    6.247   -1.514   -1.892
    4551    0.164   12.109   11.404   -1.889   -2.279
    4552   -6.139    7.270    7.684   -2.244   -4.568
    4553   -9.406    6.378    8.691   -4.494   -3.714
    4554   -5.322    8.093   10.528   -3.591   -0.179
    4555   -2.870    6.137    7.885   -5.166   -2.694
    4556   -1.099    4.705    5.253   -2.195    0.659
    4557   -8.611    2.946    7.265   -3.690   -6.364
    4558   -2.368    0.424    6.216   -3.342   -7.990
    4559   -1.243   -0.014   11.006   -2.110   -6.604
    4560   -2.730   -0.111    8.848    0.843   -8.943
    4561   -2.269   -2.004    7.381    1.230   -6.617
    4562    0.889   -1.589   13.945   -2.271   -1.122
    4563   -0.428   -0.241   20.011    2.400   -0.339
    4564  -12.009   -2.799   15.423   -3.168   -0.924
    4565  -17.822   -2.979   11.001    2.163   -1.429
    4566  -13.531   -0.876   17.814    1.598   -1.477
    4567  -13.922   -5.171   18.093    4.792   -1.814
    4568  -10.295   -1.361   15.724   -0.901   -2.097
    4569  -15.656   -3.100   13.309   -0.519   -4.152
    4570  -14.115   -6.557   13.695    1.555   -5.124
    4571   -7.530   -2.831   11.497   -1.154   -5.169
    4572   -8.803   -6.385   13.289   -1.951   -6.948
    4573   -9.546   -5.230    7.082    1.484   -4.831
    4574  -12.289   -3.749    9.719   -0.655   -2.293
    4575  -15.395   -3.118    9.215    3.292    0.043
    4576  -16.775   -3.008    7.111    1.358    0.041
    4577  -16.879   -4.189   11.269    5.112   -1.126
    4578  -13.981   -7.113    8.209    5.369   -2.425
    4579  -16.950   -7.024   11.847   10.662   -1.987
    4580  -17.962   -3.322   12.796    7.009    1.690
    4581  -21.051   -9.526   12.143    4.652    2.178
    4582  -19.157   -9.300   11.472    4.713    3.930
    4583  -10.676   -6.322   10.964   -2.576   -2.685
    4584   -8.831   -5.493    6.791    2.452   -4.251
    4585   -9.277   -4.812   10.179    4.737   -3.809
    4586   -3.607   -6.794    6.122    3.555   -5.546
    4587   -7.443   -5.879   11.476    5.025   -3.979
    4588  -13.146   -7.442   14.093    4.826   -3.960
    4589  -20.608   -9.182   16.323    5.631   -5.153
    4590  -12.432   -5.212   12.229    4.764   -9.794
    4591  -14.870   -7.400   14.353    3.828   -7.970
    4592   -6.416   -4.671   16.304    1.922   -3.019
    4593   -9.802   -0.902   19.446    0.210    0.174
    4594   -6.331   -2.508   15.822    2.192   -5.018
    4595   -8.567   -3.892   12.340    0.190   -2.382
    4596  -13.536   -5.903   12.714    7.985   -2.380
    4597  -13.221   -3.439   13.212    2.990   -3.221
    4598   -7.551   -3.461   12.203    4.064   -1.655
    4599   -8.420   -2.823    7.958    8.845   -3.484
    4600   -0.954    0.025   14.578    5.469   -5.423
    4601    1.023   -0.050   18.367    4.553   -1.669
    4602   -5.881   -4.177    8.290    1.089   -5.736
    4603  -11.692   -6.418    9.910   -0.592   -5.861
    4604   -6.615   -5.084    2.449   -1.282   -5.576
    4605  -15.972   -5.975    6.887    3.135   -4.623
    4606  -18.474   -4.642    7.345    1.923   -6.523
    4607  -16.516   -4.870    5.808    4.424   -5.114
    4608  -11.340   -3.952    2.201    5.208   -8.153
    4609  -12.446   -6.834    2.245    3.307   -5.501
    4610  -22.638   -7.545    3.398    1.575   -2.442
    4611  -18.944   -7.799    1.815    2.414   -5.193
    4612  -13.087   -2.939    1.532    2.968   -2.399
    4613   -8.640   -3.317    7.804   -2.575   -3.533
    4614  -10.368   -2.413    7.279   -0.257   -5.881
    4615   -8.192   -3.693    5.684   -3.687   -7.925
    4616  -10.862   -3.575    2.183   -0.323   -4.221
    4617  -11.082   -5.115    6.567   -0.113   -5.268
    4618  -11.838   -4.668    5.104    0.519   -4.058
    4619  -11.137   -5.207    8.345   -2.165   -3.245
    4620  -11.892   -2.856    5.098   -1.460    1.713
    4621  -12.716   -3.776    8.596   -2.923   -1.126
    4622  -12.174   -2.277    6.152   -1.820   -3.672
    4623  -10.113   -3.233   14.093   -0.171   -1.004
    4624   -7.112   -3.954   11.951   -1.162   -4.373
    4625   -1.697   -3.733   11.476    0.569   -8.367
    4626    1.001   -0.395    6.435   -0.845   -3.530
    4627    4.814    0.245   10.925   -0.203   -3.535
    4628    3.458   -3.682   11.017    1.458   -4.756
    4629    3.617    0.730    7.107    0.204   -1.655
    4630    0.360    2.466    3.187    3.084   -3.118
    4631   -2.574   -0.213    2.248   -0.760   -0.305
    4632   -4.859   -1.894    5.558    0.375   -2.098
    4633   -7.827   -1.640   -3.746    0.906   -5.163
    4634   -7.190   -5.780   -5.743    0.982   -4.931
    4635   -8.597   -3.792    0.397    0.232   -5.716
    4636   -2.032   -3.316    3.734   -0.153   -2.936
    4637   -3.375   -5.152    0.063    2.960   -5.403
    4638   -5.342   -2.616   -3.185    3.320   -4.671
    4639   -3.429   -1.340    1.846    1.416   -6.625
    4640   -5.589   -5.913    1.996   -2.264   -1.835
    4641   -7.074   -4.604   -2.346    0.784   -1.445
    4642   -1.966   -1.528   -3.742    3.518   -0.404
    4643   -0.606   -7.415    0.537    0.381    0.788
    4644   -3.267   -8.991   -3.717    3.368   -4.358
    4645   -8.645  -11.059    3.339   -0.310    0.231
    4646   -8.835   -8.356    2.625    1.451    1.889
    4647   -8.366  -10.116    3.491   -1.507   -1.033
    4648   -2.082   -6.559    1.900   -1.222   -0.903
    4649   -1.084   -5.927    4.065   -5.306   -4.595
    4650   -4.846   -2.203   -0.661    0.972   -3.278
    4651   -3.244   -0.041   -1.812    4.652   -4.283
    4652   -2.999   -0.748    0.061   -1.388   -4.066
    4653    5.309    1.810    0.817   -1.120   -2.134
    4654    1.661   -3.530   -3.708   -4.800   -0.552
    4655    3.877   -0.922    4.694    0.381   -2.729
    4656    2.029   -4.738    1.059    0.335   -4.039
    4657   -0.610   -4.941    0.639   -1.542   -8.432
    4658    3.956   -3.073   -2.696   -2.184   -2.306
    4659   -1.465   -1.034    1.689    2.931   -0.039
    4660   -6.823   -6.568   -7.003    0.604   -7.823
    4661   -3.474   -5.534   -4.155   -0.177   -3.089
    4662   -2.607   -5.892    4.216    4.053   -1.546
    4663    5.663   -1.716    7.959    3.426   -0.368
    4664   -0.784   -2.733    9.699   -0.333    2.655
    4665   -0.550   -4.996    9.574   -1.256   -0.191
    4666    1.457   -0.606    6.403   -1.014   -3.530
    4667    1.170   -1.753    5.173    4.145   -4.042
    4668    1.743    0.092    1.267    5.157   -2.799
    4669   -6.179   -3.132    3.444    5.996    0.597
    4670   -3.697   -2.805    2.978    2.435    2.546
    4671   -6.759   -4.806    4.400    3.733    2.220
    4672   -7.706   -3.047    5.056    6.319    3.169
    4673   -8.479   -6.382    5.972    0.683    2.673
    4674   -6.022   -2.755    0.225    0.160    1.464
    4675   -2.892    0.240   -0.616    5.930    0.755
    4676   -2.919   -1.225    2.542    3.725   -3.801
    4677   -4.969   -1.323    1.385    3.418   -2.704
    4678   -5.085   -3.088   -6.968    4.326   -4.794
    4679   -7.799   -1.070   -5.067    2.467   -5.357
    4680   -3.617   -4.349   -1.613    2.286   -1.690
    4681   -8.872   -7.887   -2.133    2.924   -1.668
    4682   -9.467   -6.327   -5.989    5.394   -2.199
    4683   -7.633  -11.548   -5.067    2.468   -7.810
    4684   -4.854   -9.769   -6.118    3.353   -5.182
    4685   -6.804  -10.109   -8.561    0.405   -4.035
    4686  -11.868  -11.291  -11.179    2.767   -3.778
    4687  -11.917   -5.317   -9.938    3.355   -7.494
    4688  -16.626   -8.290   -8.768    4.684   -7.066
    4689  -11.577   -7.708   -7.672    1.573   -8.104
    4690   -8.918   -7.607   -9.449    0.901   -0.699
    4691   -4.866   -9.398   -1.854   -1.974   -2.907
    4692   -8.335   -8.484    1.437   -1.812   -3.184
    4693   -9.457  -10.541    3.908   -0.809   -1.505
    4694   -8.238   -8.111    2.099    2.215   -4.032
    4695   -6.136   -5.664   -0.559    3.692   -4.528
    4696   -6.955   -8.974   -3.396    4.371   -5.886
    4697   -2.676   -7.233   -2.891   -1.862   -8.549
    4698   -2.155   -6.847   -6.722    2.233   -4.896
    4699   -5.484   -5.536   -8.164    3.773   -6.317
    4700   -5.799  -14.151   -3.643   -2.821   -5.024
    4701   -7.186   -9.376   -3.692    2.295   -5.348
    4702  -10.550   -8.744   -3.594    4.983   -3.810
    4703  -15.052  -10.231   -1.540    3.957   -0.344
    4704  -11.598   -7.793   -8.447    3.224    0.352
    4705  -10.020  -10.586   -4.075    1.901   -3.554
    4706  -15.426   -8.711   -0.001    8.565   -1.503
    4707  -15.639   -9.426    3.972    6.211   -3.471
    4708  -11.465   -7.062    4.997    8.109   -3.084
    4709   -8.159  -10.457   -4.257    5.900   -4.077
    4710   -6.304   -5.238   -2.108    6.774   -3.324
    4711   -8.535   -6.446   -5.169    9.444    0.679
    4712   -0.555   -2.676   -1.859    5.376   -2.026
    4713   -5.364  -10.665   -0.938    0.131    3.511
    4714   -2.684   -3.084   -6.217   -1.286   -2.388
    4715   -3.665   -2.513   -4.574   -1.812   -3.989
    4716    3.834    0.174   -0.943   -3.333    0.332
    4717   -0.762   -2.683    4.029   -3.809   -1.155
    4718   -3.841   -3.280    2.113    4.283    1.330
    4719   -7.953   -8.357    0.099    2.451   -2.200
    4720  -12.156   -8.358    1.957    1.979    0.991
    4721   -7.914   -7.492   -2.459   -2.116    0.226
    4722   -4.222   -5.258   -4.445    0.350   -1.468
    4723   -9.000   -5.002   -0.522    0.158   -1.550
    4724   -8.306   -4.777    0.462   -2.261   -3.657
    4725   -6.831   -4.870   -6.939    0.481   -5.118
    4726   -3.958   -6.341   -6.571   -0.771   -4.841
    4727   -2.902   -2.806   -3.017   -1.256   -2.198
    4728   -2.374   -3.776    0.479   -1.870   -4.554
    4729   -3.866   -3.725    1.677    1.628   -2.238
    4730   -4.256   -2.613    7.486    6.170   -1.485
    4731   -2.125   -4.896    4.732    2.005   -1.176
    4732   -1.081   -4.233    8.904    3.123   -3.716
    4733   -4.013   -3.611    6.733    0.581   -2.148
    4734   -3.716   -3.109    4.268   -1.938   -3.134
    4735    2.044   -3.523    2.923   -0.806   -3.481
    4736    0.871   -0.426    9.421   -1.465    3.467
    4737    2.353   -0.163    4.852    0.727   -3.122
    4738   -1.826   -1.776    0.620    3.324   -0.281
    4739    0.757   -1.881    3.831    1.167    0.151
    4740   -5.337   -3.783    3.903    1.550   -0.957
    4741   -0.694   -4.212    4.424    1.061   -1.563
    4742   -4.318   -6.612    5.961   -0.986    0.211
    4743   -8.539   -9.249    5.987   -3.999   -2.122
    4744   -9.733   -5.962    0.241    3.776    0.200
    4745   -4.462   -7.202   -4.101    4.972   -0.735
    4746   -6.016   -5.246    1.223    5.558   -0.134
    4747   -3.668   -4.466    0.492    1.596    1.382
    4748   -7.799   -5.081   -5.188    2.432    0.235
    4749   -2.822   -7.225   -9.375    0.777   -4.569
    4750   -2.742   -7.872   -2.233   -0.115   -0.557
    4751   -0.561   -7.437    1.382   -1.231   -2.226
    4752   -3.383   -5.549    0.336   -2.521   -1.526
    4753   -4.646   -5.390   -1.128   -1.420   -0.825
    4754   -3.976   -5.367    2.533    0.139   -2.260
    4755   -6.124   -5.701    1.062    2.991   -5.677
    4756   -0.605   -4.197    5.905    0.069   -0.430
    4757   -0.450   -4.085   -0.580   -2.119   -6.624
    4758   -5.554   -1.370   -0.953    0.848   -1.862
    4759   -3.213   -5.755    1.212    0.049   -3.330
    4760   -0.159   -4.328   -1.430   -1.507   -9.802
    4761   -5.196   -1.002   -1.706   -0.688   -3.676
    4762   -6.120   -2.349    6.258   -0.986   -2.569
    4763   -4.828   -1.468    3.961   -3.302    1.533
    4764   -0.952    0.113    3.597   -5.114    3.606
    4765   -3.755   -2.895    0.103   -3.571    1.804
    4766    0.705   -1.167    1.600   -4.764   -0.826
    4767    0.443   -2.209    6.485   -0.544   -4.365
    4768   -7.139   -4.007   -2.269   -1.335    0.470
    4769  -15.300   -9.389   -4.644   -1.380    1.379
    4770   -7.585   -6.805   -2.873   -1.704    3.069
    4771  -13.217   -4.490   -2.848    1.285    4.346
    4772   -8.082   -5.662    0.644    2.234    1.528
    4773  -10.153   -4.107    0.013    1.287    1.355
    4774  -11.904   -5.055    1.983    0.695   -1.583
    4775  -10.113   -5.361    7.032    2.939    5.208
    4776  -10.682   -3.799   13.292    4.734    5.255
    4777  -11.052   -0.441   15.991   -0.382    3.077
    4778   -5.800   -2.470   18.036    2.260    2.522
    4779   -7.089    0.968   15.051    0.242    0.979
    4780   -8.039   -7.214    9.352    5.028    2.744
    4781   -8.701   -8.298    7.075    3.313    1.771
    4782   -3.953   -7.731   10.326    2.616    5.109
    4783   -3.479   -5.077    8.433    3.816    3.667
    4784  -10.142   -3.684    8.816    4.747    0.976
    4785   -9.968   -4.812    9.727    6.592    1.155
    4786   -9.346   -8.050    4.317    3.002   -2.707
    4787   -3.424   -4.257    2.981    0.114   -1.248
    4788   -9.326   -6.765    6.055    1.936   -3.846
    4789  -11.079   -7.496    1.145    5.247   -3.270
    4790  -11.674   -8.596    4.776    3.497   -3.075
    4791  -11.698   -6.918    1.705    2.737   -3.487
    4792   -9.228   -3.623    0.952    0.629   -2.897
    4793   -8.795   -2.864    1.214    2.997   -0.746
    4794  -12.266   -4.734    0.066    2.726   -4.806
    4795  -13.289   -6.799    1.347    3.383    1.868
    4796   -5.791   -1.454   -3.632    5.373    0.667
    4797   -4.173   -1.167   -1.151    1.533   -1.959
    4798   -5.053   -2.009    0.660    3.061    1.807
    4799   -4.905   -2.457   -4.119    6.133   -5.112
    4800   -5.191   -6.538   -3.416    1.982    0.669
    4801   -1.609   -5.267   -4.380    2.496    0.558
    4802   -3.695  -10.558   -7.160   -4.019    0.363
    4803   -5.487  -10.685  -13.214    1.044   -2.779
    4804   -4.087   -8.186  -11.961    0.357   -2.467
    4805  -10.543  -10.186   -7.342   -1.429   -1.739
    4806  -17.521  -10.720   -4.489    3.716   -3.579
    4807  -12.098   -7.470   -1.932    4.517    0.752
    4808  -11.294   -5.974    0.001    0.504    0.512
    4809   -3.400   -3.897   -4.571   -1.947    1.935
    4810   -4.905    0.907   -1.598   -5.351    1.107
    4811  -10.180   -0.159   -0.279   -6.762    5.672
    4812   -8.023   -1.064    0.827   -5.949    0.870
    4813  -14.195   -0.468    1.976   -4.601    8.950
    4814   -9.994    1.651    0.925   -2.078    3.255
    4815  -10.012    1.079   -4.290   -2.484   -1.046
    4816   -4.069    0.718    2.347   -2.870    0.826
    4817  -10.195   -3.565    9.609   -4.525    2.252
    4818  -12.556   -1.919    7.192    2.124    2.768
    4819   -9.576   -2.673   11.383   -2.368    2.371
    4820   -8.563   -2.645   10.863   -1.435    0.575
    4821  -10.628   -4.046    3.688   -1.862   -2.118
    4822  -11.602   -6.620   -2.076    1.288   -1.857
    4823  -19.915   -3.763    1.495   -0.584   -4.354
    4824  -18.338   -3.370    0.714   -4.183    2.897
    4825   -7.692   -3.322    5.489    1.316    0.607
    4826   -8.676   -6.660    8.631    2.228    0.925
    4827   -3.685  -10.103    6.651   -0.552   -1.949
    4828    0.142   -7.111    8.441   -0.471   -1.019
    4829   -6.914   -8.770    2.715   -0.976   -0.154
    4830  -13.431   -9.758    4.538   -4.818   -5.007
    4831   -3.042   -6.310    4.692   -3.683   -4.304
    4832   -0.342   -4.411    3.775   -1.558   -4.478
    4833   -3.197   -6.233   -2.666   -3.029   -5.384
    4834   -5.017   -7.561   -0.161   -2.399   -2.181
    4835   -7.357   -6.577    1.312    3.137   -3.021
    4836   -0.984   -4.355   12.926   -2.140    3.747
    4837   -6.618   -8.464    6.674   -1.407    3.631
    4838   -7.561   -9.545    0.287   -0.867    0.552
    4839  -12.688   -9.492   -0.360    4.610    2.348
    4840  -16.271   -9.716    2.943    3.676    0.690
    4841  -15.942   -9.166    2.127    4.089    2.108
    4842  -13.495   -9.228    1.161    1.936    2.251
    4843  -13.685   -7.734    0.673    0.028    2.955
    4844   -7.141   -6.778   -2.219    2.182   -2.688
    4845   -4.817   -6.008    3.116   -0.607    3.879
    4846   -6.689   -6.228    6.656   -3.406    3.685
    4847   -4.074  -10.746    6.582   -3.879    0.816
    4848   -7.809   -6.445    9.639   -3.120    2.841
    4849   -4.875   -8.438    7.949   -4.329   -0.553
    4850   -6.652   -8.005    5.833   -1.020    6.485
    4851   -8.075   -7.010    5.072   -2.419    4.418
