#Frame      Mode1    Mode2    Mode3    Mode4    Mode5
   11322   -6.655   -0.475   -1.475    3.109   -5.166
   11323   -5.892   -4.263    1.508    0.500   -2.036
   11324   -6.870    0.518    1.333    4.591   -3.550
   11325  -11.077   -8.758   -0.166    4.342    1.597
   11326  -10.464   -7.346    0.733    4.858   -3.192
   11327  -11.064   -7.528    0.103    2.844    0.047
   11328  -10.690   -6.188   -2.445    4.800    3.015
   11329  -10.949   -4.330   -2.904    3.842    0.424
   11330  -12.442   -9.138   -0.641    2.835   -2.292
   11331  -11.368   -7.171   -0.572   -2.004   -4.184
   11332  -11.562   -4.983    3.773    2.519   -6.080
   11333  -11.016   -2.981    2.635    8.674  -10.776
   11334  -10.989   -4.148   -1.451    3.099   -3.433
   11335   -9.390   -0.702    0.014    7.522    0.465
   11336  -11.269   -5.052    2.240    5.383   -4.137
   11337   -9.632   -7.281   -0.239   -1.719   -4.196
   11338   -5.759   -5.241    1.615   -3.565   -2.425
   11339   -7.626   -7.427    2.465   -1.316   -7.120
   11340   -7.980   -9.179    3.103   -1.940   -4.135
   11341   -7.610   -8.513    1.271   -2.161   -2.321
   11342   -7.268   -6.969    1.160    0.959   -7.291
   11343   -8.292   -3.790   -2.067    2.283   -4.034
   11344   -6.362   -2.729    0.418    2.342   -4.284
   11345   -5.622   -4.690    1.947    4.319   -4.578
   11346  -10.156   -7.903   -0.268    7.113   -2.146
   11347  -10.626   -8.200   -0.029    2.726   -1.977
   11348   -6.449   -6.587   -0.116   -0.302   -6.738
   11349   -9.320   -8.589   -0.729   -2.162    0.351
   11350   -9.185   -3.218   -1.623    4.518   -2.070
   11351  -11.717   -7.876    1.761    6.677   -0.567
   11352   -7.905   -5.230    1.387    5.408   -1.149
   11353   -8.456   -5.745   -0.944    6.825    4.357
   11354  -12.488   -8.845    0.749    5.687   -0.610
   11355  -10.360   -7.941    0.511   -4.017   -1.880
   11356  -10.818   -6.845    0.206   -1.006    0.418
   11357  -12.385   -5.322   -0.384    6.490   -3.389
   11358  -11.587   -3.571    2.921    5.837   -0.528
   11359   -8.130   -0.976    0.138    5.835    4.637
   11360   -6.443   -9.019    1.215    0.822    5.384
   11361   -6.326   -9.149   -1.065    0.727    7.400
   11362  -11.559  -10.335    0.642    4.147    5.123
   11363  -11.461   -5.993    0.565    0.828   -2.545
   11364  -13.190   -8.522    1.611    6.139   -3.127
   11365  -12.977   -6.275    2.288    4.559   -0.916
   11366  -11.527  -10.379    0.536    3.212   -5.899
   11367  -14.804  -11.201   -0.261   -3.312    1.377
   11368  -10.539   -7.521   -0.213   -1.606    2.025
   11369  -10.026   -6.822    1.359    0.404   -6.681
   11370  -10.452   -8.303   -1.745   -2.688   -0.414
   11371   -8.220   -7.710   -1.371   -1.416    1.333
   11372   -9.129   -4.555    1.150   -1.954   -2.286
   11373  -11.081   -2.913    0.310   -0.096   -3.858
   11374   -6.870   -3.328   -0.272   -1.709   -5.325
   11375   -8.723   -7.171   -2.403   -0.236   -5.215
   11376   -6.986   -0.956    1.872    0.063   -6.125
   11377   -7.997   -1.963    0.883    1.758    1.285
   11378   -6.687   -2.854    1.017    5.513   -2.500
   11379   -6.512   -1.121    0.980    6.168   -0.196
   11380   -8.006   -4.384   -0.806    0.770   -2.320
   11381   -9.851   -7.439   -2.480    2.286   -5.676
   11382   -7.804   -7.810    1.735    1.675   -6.163
   11383   -5.991   -7.046   -1.919    2.662   -0.685
   11384   -7.250   -4.942   -0.984    3.476   -1.105
   11385   -4.318   -5.593   -3.557   -0.816    4.194
   11386   -8.808   -8.712    0.725    5.475   -1.692
   11387   -7.004   -5.369   -1.591    3.299    0.268
   11388   -8.377   -5.960   -4.409    0.744    3.496
   11389   -7.930   -6.828   -2.374    2.398   -0.927
   11390  -10.113   -8.393   -0.415    4.827   -2.259
   11391   -8.301   -3.705   -1.335   -2.029    0.014
   11392   -8.832   -2.040    0.540    5.671    0.374
   11393  -11.820   -7.940   -0.799    1.001    0.333
   11394   -6.550   -7.859   -2.059   -0.196    3.024
   11395  -10.020   -6.596   -2.125    3.186    4.552
   11396   -7.908   -0.827   -4.421    0.289    6.682
   11397   -9.596   -2.472   -6.566    1.978    6.597
   11398  -12.334   -1.607   -4.076    7.272    9.207
   11399   -9.676   -4.335   -6.317    1.503   10.423
   11400   -9.150   -4.867   -2.544    4.948    5.164
   11401   -9.758   -7.934   -3.157   -0.167    4.719
   11402  -10.663   -6.294   -2.751    1.288    0.433
   11403  -11.066   -5.018   -2.883    2.417   -0.292
   11404   -9.667   -7.644   -1.412    6.090   -5.380
   11405   -9.982   -6.236   -2.642    3.898   -1.056
   11406  -11.099   -5.447   -1.004    2.946   -1.834
   11407  -10.543   -6.522   -1.773    4.521   -1.516
   11408   -8.023   -9.338   -3.296    1.620    1.261
   11409   -8.349   -4.897   -4.140    2.512    1.884
   11410   -9.404   -5.412   -0.730    0.745    4.280
   11411  -12.736   -3.049   -0.394    8.797   -0.527
   11412  -10.455   -3.164   -1.637    3.515   -1.442
   11413   -9.189   -6.868   -1.085    1.422    1.007
   11414   -5.641   -3.329   -2.673    2.858    2.018
   11415   -6.793    0.354   -1.531    4.941   -1.709
   11416   -6.290    2.213   -6.446    5.021    3.215
   11417   -3.623   -2.045   -3.288    0.691    1.441
   11418   -8.568   -5.957   -6.041   -0.643    3.542
   11419  -12.240   -5.208   -2.015    5.149    4.069
   11420  -10.283   -6.407   -2.461    3.228   -4.483
   11421  -11.780   -8.271   -2.106    6.307   -1.622
   11422  -11.530   -6.611   -1.915    7.006   -0.086
   11423  -10.758   -7.059   -1.288    0.066    0.241
   11424  -10.360   -8.176    1.413    2.666   -1.135
   11425   -7.438   -1.232   -1.738    5.108   -0.280
   11426   -9.749   -5.534   -2.777   -1.621   -0.689
   11427   -9.047   -3.632   -1.539    6.830   -2.161
   11428   -9.079    0.555    3.268    7.612   -2.543
   11429  -11.641   -2.649   -0.142    9.025    0.384
   11430  -12.659   -4.230   -0.047   11.105    6.394
   11431  -14.171   -5.328   -2.502   12.641    2.983
   11432  -10.498   -4.203   -3.104    4.696    6.267
   11433   -6.511   -1.675   -1.709    4.218    4.822
   11434   -8.078   -5.267    0.955   10.754    2.264
   11435   -9.524   -3.838    2.062   13.144    3.285
   11436  -11.024   -2.291    0.190   10.108    2.913
   11437  -12.286   -4.858    0.112    8.043    3.074
   11438  -11.404   -6.456    0.692    9.581   -1.603
   11439   -7.448   -6.237    2.232    8.530   -7.846
   11440  -11.710   -6.110    2.041   10.234   -2.112
   11441  -14.253   -6.307    0.469    4.061   -8.827
   11442  -15.720   -8.203    1.927    9.889  -11.605
   11443  -12.021   -7.894    2.251    7.767   -6.221
   11444   -9.699  -10.036   -0.616    1.189   -4.563
   11445  -13.597  -11.119    0.930   -1.021   -0.724
   11446  -10.545  -10.292   -1.492   -0.291   -2.728
   11447   -9.500   -3.973   -0.382    3.119   -1.345
   11448   -9.738   -4.728    1.002    1.020   -5.108
   11449  -10.652  -10.201   -3.733    0.115   -1.258
   11450  -12.576  -11.648   -4.809    0.916   -0.318
   11451  -13.111   -6.222    0.601    6.838  -11.128
   11452  -10.597   -5.635    1.263   -0.115   -7.174
   11453  -13.062   -5.110    0.123   -5.128   -1.281
   11454   -9.283   -5.551    1.298   -0.616   -2.611
   11455   -6.757    2.442    0.777    1.592   -4.508
   11456   -5.809    2.530    0.449   -1.071   -3.229
   11457   -9.254   -6.675    0.642   -1.671    0.044
   11458  -10.529  -10.813   -1.485    2.399   -0.965
   11459   -8.709   -6.201    0.906    5.789   -0.511
   11460  -10.731   -5.689   -0.229    1.574   -0.703
   11461  -10.870   -0.815   -0.231    6.182   -1.443
   11462   -9.610   -4.781    1.280    2.095   -0.862
   11463  -12.411   -6.236    2.688    7.602   -1.627
   11464   -8.806   -1.297   -1.703    6.997   -0.097
   11465   -8.902   -0.942   -2.708    6.988    5.639
   11466   -6.668    0.275   -2.778    6.788   -0.830
   11467   -6.082   -1.071   -4.047    5.368    2.816
   11468   -8.973   -2.383    1.148    7.255   -1.919
   11469   -7.375    0.203    1.154    7.408   -3.649
   11470   -8.618   -2.764    1.918    5.209   -5.296
   11471   -5.087   -3.707    2.171    2.941   -3.697
   11472   -8.345   -5.009    1.702   -1.094   -5.848
   11473  -10.922   -0.332    1.140    7.597   -5.228
   11474   -8.736   -2.310    1.834    8.444   -4.344
   11475  -10.368   -1.648    2.389    6.100   -7.233
   11476  -10.159   -0.187    2.217    5.972   -4.641
   11477  -10.350   -2.706    1.033    1.169   -1.094
   11478   -8.926   -3.011    3.311   -0.089    5.473
   11479   -7.721   -4.119    0.283   -3.330   -0.583
   11480   -6.274   -1.234   -0.409    0.460    1.186
   11481   -7.302   -2.466    1.572   -1.081    4.257
   11482   -8.123    1.573   -2.941   -1.740    0.830
   11483   -7.490   -1.828   -2.819   -1.654   -1.345
   11484   -7.622   -4.302   -1.956   -0.191   -0.636
   11485   -6.696   -4.619   -0.745   -0.934    1.037
   11486   -5.429   -6.179   -0.250    2.388   -0.276
   11487   -5.678   -3.303    0.878    0.593    3.563
   11488   -9.442   -7.014   -0.494    3.775    3.467
   11489   -7.004   -6.159   -0.168   -0.518   -2.325
   11490   -9.457   -8.144   -2.253   -1.071   -0.629
   11491   -6.817   -5.836    0.882   -1.991   -0.257
   11492   -7.010   -3.571   -0.422   -0.008    1.222
   11493   -6.176   -4.479    1.346    2.919   -6.710
   11494   -9.717   -6.841    0.971    4.985   -5.404
   11495   -6.426   -0.892   -2.066    4.503    2.447
   11496   -9.910   -6.050   -4.444    3.229   -1.617
   11497   -8.351   -1.084   -0.350    3.904    0.741
   11498   -7.856    0.018   -0.430    8.108   -0.474
   11499   -8.765    0.044   -1.694    5.335   -0.255
   11500   -6.167    0.540   -2.033    1.860   -2.923
   11501  -10.011   -5.405   -1.851    3.795   -1.875
   11502   -9.426   -9.299    2.069    3.479   -7.972
   11503   -7.727   -8.282    0.887   -2.607   -5.637
   11504   -6.479   -0.743    2.093    2.740   -6.621
   11505   -7.520    0.767    2.343    3.500   -5.347
   11506   -4.858   -2.588    0.932    1.172   -3.458
   11507   -4.180    0.416   -2.814    4.830   -0.606
   11508   -5.539   -1.803   -1.002    3.115    2.721
   11509   -7.995   -1.349   -2.161   -1.388    1.385
   11510   -5.510    2.931   -4.357    1.625    3.239
   11511   -8.719   -3.494   -0.992    4.015    1.928
   11512   -5.078   -3.978   -0.523    6.715    1.969
   11513   -9.891   -3.197    0.262    3.041    1.135
   11514   -5.639    1.372   -4.168    1.108    1.780
   11515   -6.244    1.168   -2.909    0.425   -2.093
   11516  -11.046   -1.584   -1.502    0.255   -5.016
   11517  -10.556   -4.139   -2.873   -4.486   -3.511
   11518   -7.371   -3.026   -3.649   -8.511   -0.044
   11519   -3.891   -1.328   -1.527   -4.067   -4.141
   11520   -3.137   -3.113   -0.679    3.337   -6.094
   11521   -5.093    0.988   -6.375    1.102   -2.775
   11522   -2.842    3.484   -3.675   -0.354   -2.202
   11523   -6.543   -1.444    0.143    5.558    0.475
   11524   -8.003   -1.729   -3.288    2.608   -1.978
   11525   -4.277    1.130   -1.628   -5.244    0.083
   11526   -9.643   -1.788   -3.165    1.801   -0.507
   11527   -7.438   -0.408   -3.627   -7.879    0.088
   11528   -9.297   -6.017   -1.549   -3.239   -6.176
   11529   -8.057   -1.054   -3.024    1.613   -3.709
   11530   -8.715   -4.504   -2.403   -1.381   -4.798
   11531   -8.944    0.013   -1.716   -1.436   -0.440
   11532   -4.673   -1.212   -2.638   -5.048   -1.815
   11533   -5.840   -1.733   -2.346   -0.351   -1.834
   11534   -9.113   -1.645   -2.876   -3.968   -1.245
   11535   -7.129   -3.128   -1.953   -6.268   -1.605
   11536   -6.044    1.946    0.518   -1.989   -5.939
   11537   -3.400   -2.504   -0.265   -1.775   -1.024
   11538   -8.978   -1.445   -1.688   -3.618   -0.793
   11539   -6.992   -1.212   -0.272    3.506   -1.416
   11540   -7.070   -2.239   -2.324   -5.053   -1.305
   11541   -6.411   -2.374   -2.281   -6.101   -2.978
   11542   -7.682   -1.001   -1.006   -4.239   -0.467
   11543   -6.787   -2.847   -0.247   -2.371   -1.757
   11544  -10.616   -3.474   -4.394   -3.374   -1.047
   11545   -8.528   -1.604   -1.563    2.037   -2.669
   11546  -10.020   -5.650   -1.810    1.307   -0.062
   11547  -11.150   -1.317   -1.614   -1.641    1.728
   11548  -10.020   -5.159   -3.146   -5.507   -0.515
   11549  -11.385   -3.780   -2.697   -1.081   -4.593
   11550   -8.769   -5.431   -3.966   -5.807    5.164
   11551  -12.378   -4.140   -4.587   -0.766    6.615
   11552   -7.135   -1.261   -5.113   -4.641    1.479
   11553  -11.215   -2.607   -2.609   -0.396   -0.684
   11554  -11.669    0.289   -5.906    2.796    1.437
   11555   -8.795    0.555   -4.447    1.331    0.671
   11556  -14.331   -1.827   -6.312   -0.606    0.208
   11557  -12.840   -5.111   -3.519    2.530   -1.863
   11558  -12.185   -8.333   -3.685   -1.221    3.312
   11559   -7.791   -1.308   -3.495    0.030    2.968
   11560   -5.679   -2.309   -1.799   -1.149    1.313
   11561   -8.949   -6.466   -2.557   -4.985    1.133
   11562  -11.788   -7.389   -1.390    0.886    0.935
   11563   -9.896   -3.359   -2.641   -2.230   -1.093
   11564   -7.193   -1.818    1.321    1.142    0.135
   11565  -11.178   -0.360   -0.868    3.753   -2.030
   11566   -8.056    0.139    0.423    7.111   -0.740
   11567   -7.792   -1.415   -0.120    0.851   -0.045
   11568   -7.632   -0.270    1.800    6.954   -5.017
   11569  -10.092   -5.263    2.660    3.746   -0.274
   11570  -11.526   -5.187   -2.050    3.560   -1.026
   11571   -9.775   -3.723    0.657    2.388   -0.636
   11572   -8.023   -1.591   -3.351    6.772    2.406
   11573   -8.767   -2.416   -1.892    9.317   -0.808
   11574   -9.020   -0.995    0.467    7.100   -1.691
   11575   -7.724   -3.940    1.871    2.503    1.746
   11576  -10.405   -4.817   -0.272    0.614    2.147
   11577  -12.447   -1.875   -2.035    2.147    5.213
   11578  -10.802   -0.742    0.665    2.867    4.302
   11579   -9.742    1.153   -1.257    2.743    5.700
   11580   -7.182    2.267   -0.978    4.375    6.411
   11581  -11.975   -3.282    1.196    3.134    2.364
   11582  -12.620   -3.498   -0.030    4.957    2.304
   11583  -14.133   -6.184   -1.833   -1.327    2.607
   11584   -9.222    0.539   -2.376    5.992    1.433
   11585  -12.898   -3.938    0.237   -1.073    3.064
   11586  -10.508   -2.417   -4.365   -0.902    6.354
   11587   -8.440    0.371   -3.739   -2.538    2.316
   11588   -8.231    1.517   -2.276    4.564    3.354
   11589  -13.612   -3.513   -4.601    0.563    1.882
   11590  -10.720   -2.423   -3.632   -0.566    0.244
   11591  -10.367   -1.346   -2.042    0.050    0.344
   11592   -6.498   -1.022   -0.148   -1.003   -5.089
   11593   -8.404   -1.999   -1.322    0.267    4.497
   11594  -10.279   -2.556   -1.903   -3.948    3.164
   11595  -14.011   -0.810    0.494   -1.998    6.296
   11596  -11.362   -1.112    0.251   -0.427    2.910
   11597  -10.531   -2.244   -0.530   -5.636    2.188
   11598  -11.434   -6.476   -1.374   -0.507   -6.585
   11599  -12.575   -6.513   -1.529    0.961   -0.016
   11600  -13.086   -7.806   -0.211    4.295   -3.775
   11601   -9.827   -6.269    3.073    9.905   -0.418
   11602  -12.572   -7.235    0.130    3.523   -0.753
   11603  -13.424   -6.885   -2.621    4.835    5.467
   11604  -11.454   -6.493   -1.169    1.047    2.230
   11605  -10.614   -4.423    0.540    5.795   -6.164
   11606  -12.245   -1.974   -1.666    8.516   -2.594
   11607  -13.017   -0.733   -0.917    2.302   -2.568
   11608  -12.615   -4.922    0.087    4.088   -2.789
   11609  -10.078   -1.357   -1.799    0.607    1.632
   11610  -10.816   -1.755   -0.967    0.239    4.288
   11611   -9.796   -1.648   -0.984    0.996    0.867
   11612  -10.776   -4.088   -2.863    0.600    3.076
   11613  -11.641   -2.340   -2.814    3.369    1.492
   11614  -12.637   -4.985   -5.084   -1.568    3.016
   11615  -12.397   -1.986   -1.168    4.728    3.509
   11616  -11.387   -3.186   -3.475   -0.185    3.984
   11617  -13.231   -5.634   -3.213   -3.093   -0.295
   11618   -8.433   -3.631   -1.885   -2.141    2.131
   11619  -11.902   -8.955   -2.359   -0.206    3.642
   11620  -11.673   -3.668   -3.778   -0.096    2.208
   11621   -9.775   -6.876   -2.260    3.286   -5.509
   11622  -10.527   -3.344   -2.845    0.699   -4.176
   11623  -11.514   -2.909   -0.971    2.429   -5.875
   11624  -12.525   -3.690   -0.084    7.111   -7.429
   11625  -12.912   -3.352    0.906    2.666   -6.548
   11626  -13.435   -3.327    0.368    4.723   -8.801
   11627  -11.186   -2.664    2.200   -0.511   -8.096
   11628  -10.275   -0.804    1.691    4.083   -6.087
   11629  -13.146   -2.196   -4.328   -1.212   -4.487
   11630  -14.953   -7.570   -1.868   -0.513   -5.862
   11631  -15.197   -8.136   -1.128   -0.770   -8.164
   11632   -8.427   -2.907    0.429   -2.319    1.282
   11633   -6.735   -2.926   -1.157   -1.444    0.697
   11634   -7.456    1.128   -0.221   -1.122   -0.153
   11635   -8.562   -2.162   -1.395   -6.458   -1.023
   11636   -7.115    0.571   -3.497  -12.649   -1.555
   11637   -7.259    0.684   -0.916   -3.781   -2.201
   11638   -9.828   -3.900   -1.403   -5.286   -2.363
   11639  -10.154   -5.918   -3.027   -2.225   -1.737
   11640   -9.600   -1.820   -4.608    0.468    1.161
   11641   -8.805   -4.999   -1.291    0.093    0.315
   11642  -10.034   -4.449   -4.644   -3.726    0.234
   11643  -13.437   -5.595   -0.621   -4.654   -6.536
   11644   -8.579   -3.346   -3.662   -1.054   -2.583
   11645   -8.615    0.407   -1.093   -3.792   -8.054
   11646   -8.206    0.334   -3.316   -5.364   -7.148
   11647   -8.913   -1.467    0.101   -3.848   -0.619
   11648   -7.015   -2.691   -3.951   -6.299   -2.443
   11649   -8.813   -6.064   -4.281   -1.324   -1.370
   11650   -2.627    0.612   -5.094    0.361    0.632
   11651   -8.831   -3.973   -1.852    5.596    0.113
